TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
21.0,VER,Red Bull Racing,1:15.175,1:15.394,1:14.704,2,1
21.0,NOR,McLaren,1:15.894,1:15.261,1:14.962,4,2
21.0,PIA,McLaren,1:15.500,1:15.214,1:14.670,1,3
21.0,HAM,Ferrari,1:16.163,1:15.765,,12,4
21.0,ALB,Williams,1:16.123,1:15.521,1:15.473,7,5
21.0,LEC,Ferrari,1:16.108,1:15.604,,11,6
21.0,RUS,Mercedes,1:15.852,1:15.334,1:14.807,3,7
21.0,SAI,Williams,1:15.987,1:15.198,1:15.432,6,8
21.0,HAD,Racing Bulls,1:16.253,1:15.510,1:15.746,9,9
21.0,TSU,Red Bull Racing,DNF,,,NC,10
21.0,ALO,Aston Martin,1:15.695,1:15.442,1:15.431,5,11
21.0,HUL,Kick Sauber,1:16.518,,,17,12
21.0,GAS,Alpine,1:15.937,1:15.505,1:15.787,10,13
21.0,LAW,Racing Bulls,1:16.379,,,16,14
21.0,STR,Aston Martin,1:15.817,1:15.497,1:15.581,8,15
21.0,COL,Alpine,1:16.256,,,15,16
21.0,BEA,Haas,1:16.918,,,19,17
21.0,BOR,Kick Sauber,1:16.340,1:16.260,,14,18
21.0,ANT,Mercedes,1:15.943,1:15.772,,13,NC
21.0,OCO,Haas,1:16.613,,,18,NC
6.0,NOR,McLaren,1:11.285,1:10.570,1:09.954,1,1
6.0,LEC,Ferrari,1:11.229,1:10.581,1:10.063,2,2
6.0,PIA,McLaren,1:11.308,1:10.858,1:10.129,3,3
6.0,VER,Red Bull Racing,1:11.431,1:10.875,1:10.669,5,4
6.0,HAM,Ferrari,1:11.575,1:10.883,1:10.382,4,5
6.0,HAD,Racing Bulls,1:11.811,1:11.040,1:10.923,6,6
6.0,OCO,Haas,1:11.839,1:11.262,1:10.942,8,7
6.0,LAW,Racing Bulls,1:11.818,1:11.250,1:11.129,9,8
6.0,ALB,Williams,1:11.629,1:10.732,1:11.213,10,9
6.0,SAI,Williams,1:11.707,1:11.362,,11,10
6.0,RUS,Mercedes,1:11.507,DNF,,14,11
6.0,BEA,Haas,1:11.979,,,17,12
6.0,COL,Alpine,1:12.597,,,20,13
6.0,BOR,Kick Sauber,1:11.902,,,16,14
6.0,STR,Aston Martin,1:12.563,,,19,15
6.0,HUL,Kick Sauber,1:11.871,1:11.596,,13,16
6.0,TSU,Red Bull Racing,1:11.800,1:11.415,,12,17
6.0,ANT,Mercedes,1:11.880,,,15,18
6.0,ALO,Aston Martin,1:11.674,1:11.182,1:10.924,7,NC
6.0,GAS,Alpine,1:11.994,,,18,NC
4.0,PIA,McLaren,1:12.551,1:11.998,1:11.546,1,1
4.0,NOR,McLaren,1:12.799,1:12.056,1:11.755,2,2
4.0,LEC,Ferrari,1:13.014,1:12.495,1:12.131,7,3
4.0,RUS,Mercedes,1:12.806,1:12.407,1:11.848,4,4
4.0,HUL,Kick Sauber,1:13.190,,,16,5
4.0,HAM,Ferrari,1:13.058,1:12.447,1:12.045,5,6
4.0,HAD,Racing Bulls,1:13.139,1:12.461,1:12.252,9,7
4.0,GAS,Alpine,1:13.081,1:12.611,1:12.199,8,8
4.0,ALO,Aston Martin,1:13.102,1:12.523,1:12.284,10,9
4.0,VER,Red Bull Racing,1:12.798,1:12.358,1:11.848,3,10
4.0,LAW,Racing Bulls,1:13.039,1:12.763,,13,11
4.0,BOR,Kick Sauber,1:13.045,1:12.756,,12,12
4.0,TSU,Red Bull Racing,1:13.385,,,20,13
4.0,SAI,Williams,1:13.203,,,18,14
4.0,COL,Alpine,1:13.334,,,19,15
4.0,OCO,Haas,1:13.201,,,17,16
4.0,BEA,Haas,1:13.074,1:13.315,,15,17
4.0,ANT,Mercedes,1:12.815,1:12.585,1:12.111,6,NC
4.0,ALB,Williams,1:13.044,1:12.641,,11,NC
7.0,RUS,Mercedes,1:12.075,1:11.570,1:10.899,1,1
7.0,VER,Red Bull Racing,1:12.054,1:11.638,1:11.059,2,2
7.0,ANT,Mercedes,1:12.279,1:11.974,1:11.391,4,3
7.0,PIA,McLaren,1:11.939,1:11.715,1:11.120,3,4
7.0,LEC,Ferrari,1:12.038,1:11.626,1:11.682,8,5
7.0,HAM,Ferrari,1:11.952,1:11.885,1:11.526,5,6
7.0,ALO,Aston Martin,1:12.073,1:11.805,1:11.586,6,7
7.0,HUL,Kick Sauber,1:12.323,1:12.183,,13,8
7.0,OCO,Haas,1:12.378,1:12.634,,15,9
7.0,SAI,Williams,1:12.398,,,17,10
7.0,BEA,Haas,1:12.306,1:12.340,,14,11
7.0,TSU,Red Bull Racing,1:12.334,1:12.102,,11,12
7.0,COL,Alpine,1:12.234,1:12.142,,12,13
7.0,BOR,Kick Sauber,1:12.385,,,16,14
7.0,GAS,Alpine,1:12.667,,,20,15
7.0,HAD,Racing Bulls,1:12.211,1:12.003,1:11.867,9,16
7.0,STR,Aston Martin,1:12.517,,,18,17
7.0,NOR,McLaren,1:11.826,1:11.599,1:11.625,7,18
7.0,LAW,Racing Bulls,1:12.525,,,19,NC
7.0,ALB,Williams,1:12.090,1:11.892,1:11.907,10,NC
70.0,NOR,McLaren,1:04.672,1:04.410,1:03.971,1,1
70.0,PIA,McLaren,1:04.966,1:04.556,1:04.554,3,2
70.0,LEC,Ferrari,1:05.197,1:04.734,1:04.492,2,3
70.0,HAM,Ferrari,1:05.115,1:04.896,1:04.582,4,4
70.0,RUS,Mercedes,1:05.189,1:04.860,1:04.763,5,5
70.0,LAW,Racing Bulls,1:05.017,1:05.041,1:04.926,6,6
70.0,ALO,Aston Martin,1:05.197,1:05.128,,11,7
70.0,BOR,Kick Sauber,1:05.123,1:04.846,1:05.132,8,8
70.0,HUL,Kick Sauber,1:05.606,,,20,9
70.0,OCO,Haas,1:05.364,,,17,10
70.0,BEA,Haas,1:05.218,1:05.312,,15,11
70.0,HAD,Racing Bulls,1:05.063,1:05.226,,13,12
70.0,GAS,Alpine,1:05.054,1:04.846,1:05.649,10,13
70.0,STR,Aston Martin,1:05.329,,,16,14
70.0,COL,Alpine,1:05.278,1:05.288,,14,15
70.0,TSU,Red Bull Racing,1:05.369,,,18,16
70.0,ALB,Williams,1:05.143,1:05.205,,12,NC
70.0,VER,Red Bull Racing,1:05.106,1:04.836,1:04.929,7,NC
70.0,ANT,Mercedes,1:05.178,1:05.052,1:05.276,9,NC
70.0,SAI,Williams,1:05.582,,,19,NC
9.0,NOR,McLaren,1:26.123,1:25.231,1:25.010,3,1
9.0,PIA,McLaren,1:25.963,1:25.316,1:24.995,2,2
9.0,HUL,Kick Sauber,1:26.574,,,19,3
9.0,HAM,Ferrari,1:26.296,1:25.084,1:25.095,5,4
9.0,VER,Red Bull Racing,1:25.886,1:25.316,1:24.892,1,5
9.0,GAS,Alpine,1:26.328,1:25.711,1:25.785,10,6
9.0,STR,Aston Martin,1:26.504,,,18,7
9.0,ALB,Williams,1:26.093,1:25.889,,14,8
9.0,ALO,Aston Martin,1:26.108,1:25.593,1:25.621,9,9
9.0,RUS,Mercedes,1:26.236,1:25.637,1:25.029,4,10
9.0,BEA,Haas,1:26.005,1:25.534,1:25.471,8,11
9.0,SAI,Williams,1:26.175,1:25.746,,11,12
9.0,OCO,Haas,1:26.136,1:25.950,,15,13
9.0,LEC,Ferrari,1:26.186,1:25.133,1:25.121,6,14
9.0,TSU,Red Bull Racing,1:26.275,1:25.826,,12,15
9.0,ANT,Mercedes,1:26.265,1:25.620,1:25.374,7,NC
9.0,HAD,Racing Bulls,1:26.177,1:25.864,,13,NC
9.0,BOR,Kick Sauber,1:26.446,,,17,NC
9.0,LAW,Racing Bulls,1:26.440,,,16,NC
9.0,COL,Alpine,1:27.060,,,20,NC
13.0,PIA,McLaren,1:41.201,1:40.626,1:40.647,2,1
13.0,NOR,McLaren,1:41.010,1:40.715,1:40.562,1,2
13.0,LEC,Ferrari,1:41.635,1:41.084,1:40.900,3,3
13.0,VER,Red Bull Racing,1:41.334,1:40.951,1:40.903,4,4
13.0,RUS,Mercedes,1:41.784,1:41.254,1:41.260,6,5
13.0,ALB,Williams,1:41.772,1:41.505,1:41.201,5,6
13.0,HAM,Ferrari,1:41.939,,,16,7
13.0,LAW,Racing Bulls,1:41.748,1:41.297,1:41.328,9,8
13.0,BOR,Kick Sauber,1:41.908,1:41.336,1:42.387,10,9
13.0,GAS,Alpine,1:41.800,1:41.633,,13,10
13.0,BEA,Haas,1:41.617,1:41.617,,12,11
13.0,HUL,Kick Sauber,1:41.844,1:41.707,,14,12
13.0,TSU,Red Bull Racing,1:41.840,1:41.245,1:41.284,7,13
13.0,STR,Aston Martin,1:42.502,,,20,14
13.0,OCO,Haas,1:41.884,1:41.525,,11,15
13.0,ANT,Mercedes,1:42.139,,,18,16
13.0,ALO,Aston Martin,1:42.385,,,19,17
13.0,SAI,Williams,1:41.691,1:41.758,,15,18
13.0,COL,Alpine,1:42.022,,,17,19
13.0,HAD,Racing Bulls,1:41.572,1:41.281,1:41.310,8,20
11.0,NOR,McLaren,1:15.523,1:14.890,1:15.413,3,1
11.0,PIA,McLaren,1:15.211,1:14.941,1:15.398,2,2
11.0,RUS,Mercedes,1:15.627,1:15.201,1:15.425,4,3
11.0,LEC,Ferrari,1:15.582,1:15.455,1:15.372,1,4
11.0,ALO,Aston Martin,1:15.281,1:15.395,1:15.481,5,5
11.0,BOR,Kick Sauber,1:15.586,1:15.687,1:15.725,7,6
11.0,STR,Aston Martin,1:15.673,1:15.129,1:15.498,6,7
11.0,LAW,Racing Bulls,1:15.849,1:15.630,1:15.821,9,8
11.0,VER,Red Bull Racing,1:15.736,1:15.547,1:15.728,8,9
11.0,ANT,Mercedes,1:15.782,1:16.386,,15,10
11.0,HAD,Racing Bulls,1:15.516,1:15.469,1:15.915,10,11
11.0,HAM,Ferrari,1:15.733,1:15.702,,12,12
11.0,HUL,Kick Sauber,1:16.081,,,19,13
11.0,SAI,Williams,1:15.652,1:15.781,,13,14
11.0,ALB,Williams,1:16.223,,,20,15
11.0,OCO,Haas,1:16.023,,,18,16
11.0,TSU,Red Bull Racing,1:15.899,,,16,17
11.0,COL,Alpine,1:15.875,1:16.159,,14,18
11.0,GAS,Alpine,1:15.966,,,17,19
11.0,BEA,Haas,1:15.750,1:15.694,,11,NC
44.0,VER,Red Bull Racing Honda RBPT,1:34.190,1:33.572,1:33.104,3,1
44.0,VER,Red Bull Racing Honda RBPT,1:33.299,1:33.085,1:32.797,5,1
44.0,LEC,Ferrari,1:33.617,1:32.775,1:32.726,1,2
44.0,LEC,Ferrari,1:33.446,1:33.016,1:32.783,4,2
44.0,OCO,Alpine Renault,1:34.834,,,17,4
44.0,OCO,Alpine Renault,1:33.968,1:33.221,,11,4
44.0,STR,Aston Martin Aramco Mercedes,1:34.504,1:34.199,,14,5
44.0,STR,Aston Martin Aramco Mercedes,1:34.484,,,20,5
44.0,SAI,Ferrari,1:33.851,1:33.338,1:32.770,2,6
44.0,SAI,Ferrari,1:33.484,1:32.711,1:32.410,2,6
44.0,HAM,Mercedes,1:34.307,1:33.837,,11,7
44.0,HAM,Mercedes,1:33.225,1:32.567,1:48.106,10,7
44.0,RUS,Mercedes,1:34.137,1:33.351,1:33.112,4,8
44.0,RUS,Mercedes,1:33.186,1:32.779,1:32.312,1,8
44.0,ALO,Aston Martin Aramco Mercedes,1:34.422,1:33.617,1:33.555,10,9
44.0,ALO,Aston Martin Aramco Mercedes,1:34.258,,,17,9
44.0,PIA,McLaren Mercedes,1:34.850,,,19,10
44.0,PIA,McLaren Mercedes,1:33.450,1:33.024,1:33.033,8,10
44.0,GAS,Alpine Renault,1:34.272,1:33.494,1:33.239,5,11
44.0,GAS,Alpine Renault,1:33.691,1:32.879,1:32.664,3,11
44.0,ALB,Williams Mercedes,1:34.634,1:33.588,1:33.323,6,12
44.0,ALB,Williams Mercedes,1:34.425,,,18,12
44.0,TSU,AlphaTauri Honda RBPT,1:36.447,,,20,18
44.0,TSU,RB Honda RBPT,1:33.789,1:33.089,1:33.029,7,18
44.0,HUL,Haas Ferrari,1:34.265,1:33.979,,13,19
44.0,HUL,Haas Ferrari,1:33.920,1:33.114,1:33.062,9,19
44.0,NOR,McLaren Mercedes,1:34.703,,,16,NC
44.0,NOR,McLaren Mercedes,1:33.592,1:33.099,1:33.008,6,NC
44.0,RUS,Mercedes,1:34.137,1:33.351,1:33.112,4,1
44.0,RUS,Mercedes,1:33.186,1:32.779,1:32.312,1,1
44.0,HAM,Mercedes,1:34.307,1:33.837,,11,2
44.0,HAM,Mercedes,1:33.225,1:32.567,1:48.106,10,2
44.0,SAI,Ferrari,1:33.851,1:33.338,1:32.770,2,3
44.0,SAI,Ferrari,1:33.484,1:32.711,1:32.410,2,3
44.0,LEC,Ferrari,1:33.617,1:32.775,1:32.726,1,4
44.0,LEC,Ferrari,1:33.446,1:33.016,1:32.783,4,4
44.0,VER,Red Bull Racing Honda RBPT,1:34.190,1:33.572,1:33.104,3,5
44.0,VER,Red Bull Racing Honda RBPT,1:33.299,1:33.085,1:32.797,5,5
44.0,NOR,McLaren Mercedes,1:34.703,,,16,6
44.0,NOR,McLaren Mercedes,1:33.592,1:33.099,1:33.008,6,6
44.0,PIA,McLaren Mercedes,1:34.850,,,19,7
44.0,PIA,McLaren Mercedes,1:33.450,1:33.024,1:33.033,8,7
44.0,HUL,Haas Ferrari,1:34.265,1:33.979,,13,8
44.0,HUL,Haas Ferrari,1:33.920,1:33.114,1:33.062,9,8
44.0,TSU,AlphaTauri Honda RBPT,1:36.447,,,20,9
44.0,TSU,RB Honda RBPT,1:33.789,1:33.089,1:33.029,7,9
44.0,ALO,Aston Martin Aramco Mercedes,1:34.422,1:33.617,1:33.555,10,11
44.0,ALO,Aston Martin Aramco Mercedes,1:34.258,,,17,11
44.0,COL,Williams Mercedes,1:33.746,1:33.749,,14,14
44.0,STR,Aston Martin Aramco Mercedes,1:34.504,1:34.199,,14,15
44.0,STR,Aston Martin Aramco Mercedes,1:34.484,,,20,15
44.0,LAW,RB Honda RBPT,1:34.087,1:34.257,,15,16
44.0,OCO,Alpine Renault,1:34.834,,,17,17
44.0,OCO,Alpine Renault,1:33.968,1:33.221,,11,17
44.0,ALB,Williams Mercedes,1:34.634,1:33.588,1:33.323,6,NC
44.0,ALB,Williams Mercedes,1:34.425,,,18,NC
44.0,GAS,Alpine Renault,1:34.272,1:33.494,1:33.239,5,NC
44.0,GAS,Alpine Renault,1:33.691,1:32.879,1:32.664,3,NC
